book,book_num,chapter,chapter_num,character,full_text,character_words,mention_appa,director,imdb_rating
Fire,3,The Painted Lady,3,Sokka,I was joking! I also said to use spirit magic and made funny noises! [Slaps his forehead.] Did you even think this through? The army is gonna blame the villagers! They're headed there right now to get revenge!,I was joking! I also said to use spirit magic and made funny noises!  Did you even think this through? The army is gonna blame the villagers! They're headed there right now to get revenge!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,"Well, what was I supposed to do?","Well, what was I supposed to do?",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Sokka,Leave! Do nothing!,Leave! Do nothing!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,"[Angrily.] No, I will never, ever turn my back on people who need me! [Gets up.] I'm going down to that village, and I am gonna do whatever I can.","No, I will never, ever turn my back on people who need me!  I'm going down to that village, and I am gonna do whatever I can.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Sokka,"Wait! I'm coming, too.","Wait! I'm coming, too.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,I thought you didn't want to help.,I thought you didn't want to help.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Sokka,"You need me, and I will never turn my back on you.","You need me, and I will never turn my back on you.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,"Sokka, you really do have a heart. [The two hug.]","Sokka, you really do have a heart.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Aang,"[Wiping away tears.] He really does have a heart, doesn't he?","He really does have a heart, doesn't he?",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Mung,"I thought we could live as neighbors, in peace. But I guess I was wrong. You steal our food, our medicine ... and then you destroy our factory.","I thought we could live as neighbors, in peace. But I guess I was wrong. You steal our food, our medicine ... and then you destroy our factory.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock/Xu,"[Pops out of the crowd wearing Dock hat.] We didn't do any of that. [Pops out in a different place wearing his Xu hat.] Yeah, the Painted Lady brought us food. She's the one that healed our sick, not your medicine.","We didn't do any of that.  Yeah, the Painted Lady brought us food. She's the one that healed our sick, not your medicine.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Mung,"[Holding a statuette.] Oh, right, the mysterious Painted Lady did it. And I suppose she drew the army emblem on your containers, too. [Throws the statuette at the container, smashing it. The crowd gasps.] This is a town of thieves and liars! [Firebends a blast at a house. Mockingly.] Where's your Painted Lady now? We're going to cure the world of this wretched village.","Oh, right, the mysterious Painted Lady did it. And I suppose she drew the army emblem on your containers, too.  This is a town of thieves and liars!  Where's your Painted Lady now? We're going to cure the world of this wretched village.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Mung,Light it again!,Light it again!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Female Fire Nation soldier,Look at that! Where's it coming from?,Look at that! Where's it coming from?,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Male Fire Nation soldier,I don't know. Something strange is going on.,I don't know. Something strange is going on.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Little boy,It's the Painted Lady. [Grins slyly. Ominous tone.] She's coming.,It's the Painted Lady.  She's coming.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Mung,There is no Painted Lady!,There is no Painted Lady!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Female Fire Nation soldier,What is that sound?,What is that sound?,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Male Fire Nation soldier,Maybe it is her.,Maybe it is her.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Mung,"Do something! [Pushes his soldiers forward. As they timidly draw near, they are rattled by a blast of airbending. Aang is shown hiding beneath the dock. The two soldiers run off. To the remaining soldiers.] Stand your ground! [Katara waterbends two jet skis into a nearby cliff. As she raises her hand to wreak further damage, the soldiers jump into the remaining jet skis and speed off, leaving Mung.] I'll take care of you myself.",Do something!  Stand your ground!  I'll take care of you myself.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,Leave this village and never come back.,Leave this village and never come back.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Little boy,I knew you'd come.,I knew you'd come.,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Villager #1,Thank you!,Thank you!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Villager #2,"Painted Lady, you're the best!","Painted Lady, you're the best!",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"Me and my brothers really owe you a lot. [Looking at her and her faded Painted Lady marks.] Hey, wait a minute! I know you! You're not the Painted Lady, you're that colonial girl!","Me and my brothers really owe you a lot.  Hey, wait a minute! I know you! You're not the Painted Lady, you're that colonial girl!",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Little boy,"Yeah, you're the lady that gave me a fish.","Yeah, you're the lady that gave me a fish.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,[Angrily.] You've been tricking us. You're a waterbender!,You've been tricking us. You're a waterbender!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Villager #3,She's a waterbender!,She's a waterbender!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Villager #4,How dare you act like our Painted Lady!,How dare you act like our Painted Lady!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Sokka,"Maybe she is a waterbender, but she was just trying to help you. Because of her, that factory won't be polluting your river, and the army is gone. You should be down on your knees thanking her!","Maybe she is a waterbender, but she was just trying to help you. Because of her, that factory won't be polluting your river, and the army is gone. You should be down on your knees thanking her!",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,"Sokka, it's okay. [She steps forward and moves Sokka back. To the villagers.] I shouldn't have acted like someone I wasn't, and I shouldn't have tricked you. But I felt like I had to do something. It doesn't matter if the Painted Lady is real or not. Because your problems are real, and this river is real. You can't wait around for someone to help you. You have to help yourself.","Sokka, it's okay.  I shouldn't have acted like someone I wasn't, and I shouldn't have tricked you. But I felt like I had to do something. It doesn't matter if the Painted Lady is real or not. Because your problems are real, and this river is real. You can't wait around for someone to help you. You have to help yourself.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"She's right, but what should we do?","She's right, but what should we do?",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Toph,[Pops out from behind the little boy's mother and uses a lower voice.] Maybe we can clean the river!,Maybe we can clean the river!,FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"Yeah, we can clean the river! [The crowd cheers.] Thank you. You know, you're not so bad for a waterbender.","Yeah, we can clean the river!  Thank you. You know, you're not so bad for a waterbender.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Sokka,"You wouldn't mind keeping that a secret, by the way, would you?","You wouldn't mind keeping that a secret, by the way, would you?",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"No problem. Keeping my mouth shut is a personal specialty. My brother Xu, on the other hand, ohh, he's a blabbermouth. [Sokka facepalms.]","No problem. Keeping my mouth shut is a personal specialty. My brother Xu, on the other hand, ohh, he's a blabbermouth.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Katara,"So, Dock, are you gonna help us clean?","So, Dock, are you gonna help us clean?",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"No, ma'am. I'm going to get my other brother, Bushi. He loves cleaning rivers. [Dock brazenly switches hats right in front of them.] All right, I'm Bushi! Let's get some river cleaning done!","No, ma'am. I'm going to get my other brother, Bushi. He loves cleaning rivers.  All right, I'm Bushi! Let's get some river cleaning done!",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Aang,"Aha, I knew it! I knew you were the same guy. You're the shop owner and the boat guy.","Aha, I knew it! I knew you were the same guy. You're the shop owner and the boat guy.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"Oh, you must be talking about my brothers, Dock and Xu.","Oh, you must be talking about my brothers, Dock and Xu.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Aang,"[Annoyed.] No, I just saw you! You switched hats and called yourself a different name!","No, I just saw you! You switched hats and called yourself a different name!",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Dock,"[Annoyed.] Oh, you know who does that? My brother, Dock. [Conspiratorial whisper.] He's crazy. [Goes off chuckling.]","Oh, you know who does that? My brother, Dock.  He's crazy.",FALSE,Ethan Spaulding,8
Fire,3,The Painted Lady,3,Painted Lady,Thank you. [Slowly disappears.],Thank you.,FALSE,Ethan Spaulding,8
Fire,3,Sokka's Master,4,Katara,"Wow, this is amazing to watch.","Wow, this is amazing to watch.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,Kind of makes you realize how insignificant we are.,Kind of makes you realize how insignificant we are.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"[Close-up. Causally.] Eh, you've seen nothing once, you've seen it a thousand times.","Eh, you've seen nothing once, you've seen it a thousand times.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Oh man, [Close-up. Standing.] you've never not seen anything like this.","Oh man,  you've never not seen anything like this.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,The fire is gonna destroy that town!,The fire is gonna destroy that town!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,Not if we can stop it!,Not if we can stop it!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"[Jumps onto Appa's head, taking the reins.] There's a creek over here. I'll bend the water onto the fire. [Signals Appa to take off.]",There's a creek over here. I'll bend the water onto the fire.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"[Frontal view of Toph, Sokka, and Aang.] Toph, let's make a trench to stop the fire from coming any closer.","Toph, let's make a trench to stop the fire from coming any closer.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,What should I do?,What should I do?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"[Slight pause, points at Momo.] Keep an eye on Momo.",Keep an eye on Momo.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"So what, I'm just a lemur sitter? [Pets Momo; sarcastically.] There, there, feel better?","So what, I'm just a lemur sitter?  There, there, feel better?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"Sokka, stand clear!","Sokka, stand clear!",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Side-view of the crash site with Sokka and Momo looking left.] Right. [Picks up Momo and makes to move away.] Staying clear, got it.","Right.  Staying clear, got it.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"Good work, everybody.","Good work, everybody.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Warden Poon,"Look at you, [Frontal view.] you're just a fat disgusting old man. [Panning aerial view from behind.] You do nothing, you say nothing, you just eat and roll around in your own filth like a pig. [Frontal view of Poon as Iroh continues to eat.] You're a disgrace. [Spits on the floor in front of him and leaves.]","Look at you,  you're just a fat disgusting old man.  You do nothing, you say nothing, you just eat and roll around in your own filth like a pig.  You're a disgrace.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,These people have no idea [Closer side-view of the three.] how close they were to getting toasted last night.,These people have no idea  how close they were to getting toasted last night.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"Yeah, the worst thing about being in disguise is that we don't get the hero worship anymore. I miss the love.","Yeah, the worst thing about being in disguise is that we don't get the hero worship anymore. I miss the love.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Sarcastically.] Boo-hoo, [Shot of Sokka from behind looking back.] poor heroes. [Turns away.]","Boo-hoo,  poor heroes.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,What's your problem? You haven't even touched your smoked sea slug.,What's your problem? You haven't even touched your smoked sea slug.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"It's just, all you guys can do this awesome bending stuff like putting out forest fires, and flying around and [Side-view of Toph, Aang and Katara.] making other stuff fly around. I can't fly around, okay? [View of Sokka from behind.] I can't do anything.","It's just, all you guys can do this awesome bending stuff like putting out forest fires, and flying around and  making other stuff fly around. I can't fly around, okay?  I can't do anything.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,That's not true. No one can read a map like you.,That's not true. No one can read a map like you.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,I can't read at all!,I can't read at all!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"Yeah, and who keeps us laughing with sarcastic comments all the time? [Frontal view of Katara and Aang.] I mean, look at Katara's hair, right? What's up with that?","Yeah, and who keeps us laughing with sarcastic comments all the time?  I mean, look at Katara's hair, right? What's up with that?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,What? What's wrong with my hair? [Blushes.],What? What's wrong with my hair?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,[Realizing his mistake.] Nothing. I was just trying to ...,Nothing. I was just trying to ...,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Look, I appreciate the effort, [Cut to view from behind.] but the fact is each of you is so amazing and so special and I'm ... not. [Side-view close-up.] I'm just the guy in the group who's regular.","Look, I appreciate the effort,  but the fact is each of you is so amazing and so special and I'm ... not.  I'm just the guy in the group who's regular.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"[Approaches and sits next to him.] I'm sorry you're feeling so down but I hope you know, none of us see you that way. [Frontal view of the two. Looks down for a moment before putting her hand on his shoulder.] I know something that's going to make you feel better.","I'm sorry you're feeling so down but I hope you know, none of us see you that way.  I know something that's going to make you feel better.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Side-view.] You do?,You do?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Shopping! [Clapping excitedly. Runs toward the camera. Cut to side-view as he approaches to view some weapons.] Maybe a little something to reinvigorate my battling. [Spots some nunchaku.] Hey, how about these? [Frontal view of Sokka. Sokka tests the nunchaku, making attacking noises, but he hits himself on the head and falls into some of the other weapons.]","Shopping!  Maybe a little something to reinvigorate my battling.  Hey, how about these?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"[Off-screen.] What do you think? [Cut to Aang as the camera pans up to see him wearing strange, scary armor.] Pretty slick, huh? [Close-up of Katara with a scared and surprised expression. Side-view of Katara approaching Aang, holding a hand up to avoid the glare coming off Aang's helmet.] All I need to complete the outfit is a wind sword.","What do you think?  Pretty slick, huh?  All I need to complete the outfit is a wind sword.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,What's a wind sword?,What's a wind sword?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"It's where I get a sword handle and then I just swing this around and bend air out like a blade. [Raises a sword handle, swishing it around like a sword.] Whoosh, whoosh, whoosh.","It's where I get a sword handle and then I just swing this around and bend air out like a blade.  Whoosh, whoosh, whoosh.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,Yeah ... nice.,Yeah ... nice.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,I'll just stick to what I got.,I'll just stick to what I got.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Close-up.] Ooh! [Walks to the sword. Side-view of Sokka inspecting the sword.] That's what Sokka's talking about.,Ooh!  That's what Sokka's talking about.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Weapons store shopkeeper,"You have a good eye. [Aerial view of Sokka as shopkeeper approaches.] That's an original from Piandao, [Katara, Toph and Aang approach.] the greatest swordsmaster and sword maker in Fire Nation history. [Close-up.] He lives in the big castle up the road from here. [Walks away.]","You have a good eye.  That's an original from Piandao,  the greatest swordsmaster and sword maker in Fire Nation history.  He lives in the big castle up the road from here.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"[Side-view of group.] That's it! That's what you needed all along, Sokka.","That's it! That's what you needed all along, Sokka.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,A sword?,A sword?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"Not the sword, a master. [Sokka takes the sword from the rack.] We've all had masters to help us get better. You should see if you can study with Piandao.","Not the sword, a master.  We've all had masters to help us get better. You should see if you can study with Piandao.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,[Frontal view of Sokka with Katara behind.] That's a great idea. I could've never gotten to where I am without Master Pakku. Everyone needs a teacher.,That's a great idea. I could've never gotten to where I am without Master Pakku. Everyone needs a teacher.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"[Side-view of group.] I learned from badgermoles. They don't talk, but they're still good teachers.","I learned from badgermoles. They don't talk, but they're still good teachers.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Close-up. Pulling out the blade, inspecting it.] It would be nice to be a master sword fighter. All right, I'll talk to him.","It would be nice to be a master sword fighter. All right, I'll talk to him.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Fat,[A little annoyed.] Can I help you?,Can I help you?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,I've come to train with the master.,I've come to train with the master.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Fat,[Side-view of both.] You should know The Master turns almost everyone away. [Holds hand out in front of Sokka.] What did you bring him to prove your worth?,You should know The Master turns almost everyone away.  What did you bring him to prove your worth?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Frontal view.] Well, uhh ... [Feels around, patting his clothes for something to offer.]","Well, uhh ...",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Fat,[Frontal view.] Right ... [Shakes head sadly.] Let's get this over with.,Right ...  Let's get this over with.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Master, my name is Sokka, and I wish to be instructed in the way of the sword.","Master, my name is Sokka, and I wish to be instructed in the way of the sword.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Sokka. That's an unusual name.,Sokka. That's an unusual name.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Frontal view. Nervously.] Oh, uh, really, uh where I come from, the Fire Nation colonies, it's a pretty normal name ... for Fire Nation colonials.","Oh, uh, really, uh where I come from, the Fire Nation colonies, it's a pretty normal name ... for Fire Nation colonials.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Side-view. Writing calligraphy on a piece of parchment.] Let me guess. You've come hundreds of miles from your little village where you're the best swordsman in town. And you think you deserve to learn from the master.,Let me guess. You've come hundreds of miles from your little village where you're the best swordsman in town. And you think you deserve to learn from the master.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Frontal view.] Well, actually, I've been all over the world.","Well, actually, I've been all over the world.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Side-view of his arm and hand as he continues to write. Knowingly.] Yep, here we go.","Yep, here we go.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Frontal view.] And I know one thing for sure: [Gets down on his knees and hangs his head.] I have a lot to learn.,And I know one thing for sure:  I have a lot to learn.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Shot from behind. Glancing back.] You're not doing a very good job of selling yourself.,You're not doing a very good job of selling yourself.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Side-view of room.] I know. Your butler told me that when I met you, I would have to prove my worth. [Close-up.] But the truth is ... I don't know if I am worthy.","I know. Your butler told me that when I met you, I would have to prove my worth.  But the truth is ... I don't know if I am worthy.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Close-up side-view.] Hm, I see. [Smiles and turns his head. Cut to his hand picking up his sword.] Well, then, [Close-up of Sokka.] let's find out together how worthy you are.","Hm, I see.  Well, then,  let's find out together how worthy you are.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,I will train you.,I will train you.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Frontal view.] The first thing you must learn is that your weapon is an extension of yourself. [Cut further away as he unsheathes his sword and begins performing a sword form.] You must think of it as another part of your own body.,The first thing you must learn is that your weapon is an extension of yourself.  You must think of it as another part of your own body.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Close-up.] Like a second head.,Like a second head.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Frontal view.] Well, more like an extra-long, really sharp arm. [Side-view of both. Continuing his demonstration.] The sword is a simple tool, but in the hands of a master it becomes [Close-up.] the most versatile of weapons, [Frontal view from below. Sheathes his sword and assumes a stance.] and just as the imagination is limitless, [Close-up of Sokka smiling in amazement.] so too are the possibilities of the sword.","Well, more like an extra-long, really sharp arm.  The sword is a simple tool, but in the hands of a master it becomes  the most versatile of weapons,  and just as the imagination is limitless,  so too are the possibilities of the sword.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,What should we do today‌?,What should we do today‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"I'm tapped out. I already picked my toes, twice.","I'm tapped out. I already picked my toes, twice.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,Twice?,Twice?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"The first time was for cleaning, but the second time's just for the sweet picking sensation!","The first time was for cleaning, but the second time's just for the sweet picking sensation!",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,Sokka's been in charge of the schedule. I'm not sure what we should be doing.,Sokka's been in charge of the schedule. I'm not sure what we should be doing.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"[Frontal view of Aang with Toph behind. Picking her nose.] Plus, it's so hot today.","Plus, it's so hot today.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,[Attempting to joke.] How hot is it?,How hot is it?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,I dunno. Real hot‌?,I dunno. Real hot‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"[Camera pans across to show Katara.] I-It's so hot, it's so hot ... Momo is shedding like Appa. [Pets Momo and flicks tufts of fur from her fingers.] Huh, huh‌?","I-It's so hot, it's so hot ... Momo is shedding like Appa.  Huh, huh‌?",TRUE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,I guess the jokes don't run in the family.,I guess the jokes don't run in the family.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"Oh, everyone's a critic.","Oh, everyone's a critic.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"The warrior practices a variety of arts to keep his mind sharp and fluid. [Flattens out a piece of paper on the table.] The first you will learn is calligraphy. [Cut to his hands as Piandao delicately hands a brush to Sokka, who takes it, messing the bristles up with his thumb.] Write your name.",The warrior practices a variety of arts to keep his mind sharp and fluid.  The first you will learn is calligraphy.  Write your name.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Close-up. Skeptical.] Writing my name will make me a better swordsman‌?,Writing my name will make me a better swordsman‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Takes the brush and positions it correctly in Sokka's hand. Cut to a wide shot of both.] When you write your name, you stamp the paper with your identity. You must learn to use your sword to stamp your identity on a battlefield. [Sokka holds his sleeve back. Cut to close-up of the ink as Sokka dips the brush in to it. Cut to frontal view of Sokka readying himself to paint as Piandao looks on.] Remember, you cannot take back a stroke of the brush, or a stroke of the sword.","When you write your name, you stamp the paper with your identity. You must learn to use your sword to stamp your identity on a battlefield.  Remember, you cannot take back a stroke of the brush, or a stroke of the sword.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Close-up as he moves forward.] You are getting ink on your face.,You are getting ink on your face.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Frontal view of both.] I am? [Looks at the brush.] I am! So this is about putting my identity on the page, right?","I am?  I am! So this is about putting my identity on the page, right?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Landscape painting teaches a warrior to hold the lay of the land in his mind.,Landscape painting teaches a warrior to hold the lay of the land in his mind.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"In battle, you only have an instant to take everything in.","In battle, you only have an instant to take everything in.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"Now, paint it.","Now, paint it.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,And no peeking.,And no peeking.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,I'm finished!,I'm finished!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Frontal view.] You added a rainbow.,You added a rainbow.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Frontal view. Worried.] Is that ok‌ay?,Is that ok‌ay?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Off-screen.] Sokka.,Sokka.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Close-up.] Concentrate on what you're doing.,Concentrate on what you're doing.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Rock gardening teaches the warrior to manipulate his surroundings and use them to his advantage.,Rock gardening teaches the warrior to manipulate his surroundings and use them to his advantage.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Hm, manipulate them to my advantage ... oh!","Hm, manipulate them to my advantage ... oh!",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Hey, would you mind grabbing a cold drink for me‌?","Hey, would you mind grabbing a cold drink for me‌?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"I'll take a slice of lemon in mine, please.","I'll take a slice of lemon in mine, please.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Warden Poon,What's going on in there‌?,What's going on in there‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Warden Poon,Crazy old man.,Crazy old man.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,So where are we going next‌? [Cut to a shot of Aang and Katara sitting around a map of the Fire Nation. Pointing to the map.] We're starting from here ...,So where are we going next‌?  We're starting from here ...,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,"[Pointing at a different spot.] No, we're over on this island.","No, we're over on this island.",FALSE,Giancarlo Volpe,8.8
